Participant,Phase,ShotNumber,SelectedTargetID,SelectedTargetPosition,CrosshairPosition,CrosshairRotation,LeftEyePosition,RightEyePosition,CombinedEyePosition,LeftEyeOpen,RightEyeOpen,XRPosition,XRRotation,Hit,Accuracy,DominantEyeForShot,LeftEyeDistanceFromRay,RightEyeDistanceFromRay,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10
12,Calibration,20,Target 3,"(-7.80, 2.50, 8.88)","(-1.00, 0.98, 1.65)","(354.55, 314.34, 0.45)","(-0.60, 0.96, 1.22)","(-0.55, 0.95, 1.27)","(-0.57, 0.96, 1.25)",True,True,"(-0.59, 0.96, 1.27)","(1.49, 321.30, 356.87)",True,0.1281739,Left,0.007568371,0.06319783,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,1,Target 8,"(8.20, 2.50, 5.88)","(0.17, 0.99, 1.61)","(354.74, 62.67, 359.67)","(-0.53, 0.96, 1.23)","(-0.48, 0.96, 1.18)","(-0.51, 0.96, 1.21)",True,True,"(-0.49, 0.96, 1.22)","(349.16, 43.33, 359.80)",False,0.3919876,Cyclopean,0.003452244,0.06735786,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,2,Target 4,"(-4.80, 2.50, 10.88)","(-0.85, 0.99, 1.75)","(349.81, 336.45, 3.38)","(-0.60, 0.96, 1.17)","(-0.53, 0.96, 1.20)","(-0.56, 0.96, 1.19)",True,True,"(-0.57, 0.97, 1.21)","(350.81, 338.36, 1.36)",False,0.5512096,Cyclopean,0.001776118,0.07037479,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,3,Target 3,"(-7.80, 2.50, 8.88)","(-0.99, 0.99, 1.60)","(351.48, 315.62, 0.66)","(-0.61, 0.97, 1.16)","(-0.55, 0.96, 1.20)","(-0.58, 0.96, 1.18)",True,True,"(-0.58, 0.97, 1.20)","(349.76, 333.11, 0.96)",False,0.2416915,Cyclopean,0.02021027,0.04872912,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,4,Target 5,"(-0.80, 2.50, 11.88)","(-0.61, 0.99, 1.89)","(352.88, 358.80, 1.23)","(-0.59, 0.96, 1.19)","(-0.52, 0.96, 1.20)","(-0.56, 0.96, 1.19)",True,True,"(-0.56, 0.97, 1.22)","(351.07, 351.54, 0.46)",False,0.524913,Cyclopean,0.002611764,0.07162653,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,5,Target 6,"(3.20, 2.50, 10.88)","(-0.31, 0.99, 1.90)","(353.49, 21.94, 359.91)","(-0.58, 0.96, 1.20)","(-0.51, 0.96, 1.20)","(-0.55, 0.96, 1.20)",True,True,"(-0.54, 0.97, 1.23)","(351.32, 5.19, 3.81)",False,0.4665725,Cyclopean,0.002827347,0.06940169,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,6,Target 6,"(3.20, 2.50, 10.88)","(-0.30, 0.99, 1.89)","(351.44, 20.62, 0.35)","(-0.57, 0.96, 1.21)","(-0.50, 0.96, 1.20)","(-0.54, 0.96, 1.20)",True,True,"(-0.53, 0.97, 1.22)","(349.21, 15.08, 2.07)",False,0.3927972,Cyclopean,0.005851049,0.06468842,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,7,Target 8,"(8.20, 2.50, 5.88)","(0.19, 1.00, 1.59)","(352.78, 64.08, 358.09)","(-0.52, 0.97, 1.21)","(-0.46, 0.95, 1.17)","(-0.49, 0.96, 1.19)",True,True,"(-0.48, 0.97, 1.20)","(348.44, 39.22, 349.60)",True,0.3961223,Cyclopean,0.003041077,0.06613479,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,8,Target 3,"(-7.80, 2.50, 8.88)","(-1.01, 0.98, 1.62)","(353.42, 314.02, 3.93)","(-0.62, 0.97, 1.19)","(-0.57, 0.95, 1.23)","(-0.60, 0.96, 1.21)",True,True,"(-0.60, 0.96, 1.23)","(354.56, 327.61, 353.35)",False,0.3787004,Cyclopean,0.01249743,0.05780553,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,9,Target 9,"(8.20, 2.50, 2.14)","(0.31, 0.99, 1.31)","(352.85, 86.85, 357.92)","(-0.49, 0.96, 1.22)","(-0.45, 0.94, 1.16)","(-0.47, 0.95, 1.19)",True,True,"(-0.45, 0.95, 1.21)","(354.02, 58.18, 353.49)",True,0.3669271,Cyclopean,0.005796576,0.06764868,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,10,Target 7,"(6.20, 2.50, 8.88)","(-0.04, 0.99, 1.80)","(354.30, 43.16, 2.79)","(-0.55, 0.96, 1.23)","(-0.49, 0.95, 1.19)","(-0.52, 0.96, 1.21)",True,True,"(-0.50, 0.96, 1.23)","(350.38, 36.72, 357.63)",True,0.3827955,Cyclopean,0.004260119,0.06534988,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,11,Target 3,"(-7.80, 2.50, 8.88)","(-1.01, 0.99, 1.64)","(353.49, 315.00, 2.44)","(-0.61, 0.97, 1.19)","(-0.55, 0.96, 1.23)","(-0.58, 0.96, 1.21)",True,True,"(-0.59, 0.97, 1.23)","(350.38, 330.82, 355.49)",True,0.2698433,Cyclopean,0.01812085,0.05123441,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,12,Target 7,"(6.20, 2.50, 8.88)","(-0.05, 0.99, 1.79)","(351.18, 42.06, 0.93)","(-0.55, 0.96, 1.22)","(-0.49, 0.95, 1.19)","(-0.52, 0.96, 1.20)",True,True,"(-0.50, 0.96, 1.22)","(349.56, 33.66, 356.26)",False,0.4797082,Cyclopean,0.004026244,0.07313865,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,13,Target 4,"(-4.80, 2.50, 10.88)","(-0.84, 0.98, 1.75)","(350.70, 334.12, 1.31)","(-0.59, 0.96, 1.19)","(-0.53, 0.96, 1.23)","(-0.56, 0.96, 1.21)",True,True,"(-0.57, 0.96, 1.23)","(355.54, 335.74, 0.39)",False,0.557121,Cyclopean,0.00193835,0.06926554,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,14,Target 5,"(-0.80, 2.50, 11.88)","(-0.60, 0.98, 1.89)","(353.28, 358.63, 0.49)","(-0.58, 0.96, 1.20)","(-0.51, 0.95, 1.22)","(-0.55, 0.96, 1.21)",True,True,"(-0.55, 0.96, 1.23)","(354.51, 349.17, 0.25)",False,0.4933154,Cyclopean,0.0009119136,0.06836542,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,15,Target 8,"(8.20, 2.50, 5.88)","(0.16, 1.00, 1.58)","(353.12, 62.96, 0.03)","(-0.54, 0.97, 1.21)","(-0.49, 0.96, 1.16)","(-0.52, 0.96, 1.19)",True,True,"(-0.50, 0.97, 1.20)","(346.55, 42.12, 355.69)",True,0.3840241,Cyclopean,0.007664602,0.06515953,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,16,Target 9,"(8.20, 2.50, 2.14)","(0.31, 0.99, 1.30)","(353.48, 88.00, 358.69)","(-0.51, 0.96, 1.22)","(-0.46, 0.95, 1.17)","(-0.49, 0.95, 1.19)",True,True,"(-0.47, 0.96, 1.21)","(352.62, 54.36, 354.06)",True,0.2766049,Cyclopean,0.003765763,0.05782853,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,17,Target 1,"(-9.80, 2.50, 2.14)","(-1.02, 0.97, 1.29)","(351.60, 275.03, 1.94)","(-0.61, 0.96, 1.18)","(-0.58, 0.95, 1.24)","(-0.60, 0.95, 1.21)",True,True,"(-0.61, 0.96, 1.23)","(356.88, 304.99, 355.73)",False,0.8333332,Cyclopean,0.0728272,0.01116821,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,18,Target 7,"(6.20, 2.50, 8.88)","(-0.07, 0.99, 1.77)","(349.86, 40.94, 1.67)","(-0.57, 0.96, 1.21)","(-0.51, 0.96, 1.18)","(-0.54, 0.96, 1.20)",True,True,"(-0.53, 0.97, 1.22)","(345.77, 25.48, 3.27)",True,0.3696714,Cyclopean,0.004714229,0.06220393,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,19,Target 9,"(8.20, 2.50, 2.14)","(0.31, 0.99, 1.31)","(352.96, 88.31, 359.22)","(-0.51, 0.95, 1.22)","(-0.46, 0.94, 1.17)","(-0.48, 0.95, 1.19)",True,True,"(-0.47, 0.95, 1.21)","(353.67, 50.77, 355.38)",True,0.3222761,Cyclopean,0.004293409,0.06152734,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Cyclopean,20,Target 2,"(-9.80, 2.50, 5.88)","(-0.98, 0.96, 1.49)","(349.99, 296.07, 0.28)","(-0.55, 0.96, 1.20)","(-0.50, 0.95, 1.24)","(-0.52, 0.95, 1.22)",True,True,"(-0.53, 0.96, 1.24)","(355.16, 321.04, 353.90)",False,0.6884155,Cyclopean,0.07030663,0.008509647,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,1,Target 5,"(-0.80, 2.50, 11.88)","(-0.67, 1.02, 1.85)","(355.26, 358.70, 1.49)","(-0.67, 1.01, 1.20)","(-0.60, 1.00, 1.21)","(-0.63, 1.00, 1.20)",True,True,"(-0.63, 1.01, 1.23)","(350.14, 0.74, 0.78)",True,0.0562851,Left,0.00364954,0.06679984,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,2,Target 3,"(-7.80, 2.50, 8.88)","(-1.06, 1.02, 1.63)","(356.93, 316.65, 0.69)","(-0.68, 1.00, 1.20)","(-0.62, 0.99, 1.24)","(-0.65, 1.00, 1.22)",True,True,"(-0.65, 1.00, 1.24)","(358.52, 334.74, 356.47)",False,0.2045911,Left,0.01197733,0.0568226,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,3,Target 3,"(-7.80, 2.50, 8.88)","(-1.04, 1.02, 1.65)","(356.70, 317.15, 358.99)","(-0.69, 1.00, 1.18)","(-0.64, 1.00, 1.22)","(-0.67, 1.00, 1.20)",True,True,"(-0.67, 1.00, 1.22)","(359.44, 329.52, 2.61)",False,1.191645,Left,0.07086336,0.005970634,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,4,Target 1,"(-9.80, 2.50, 2.14)","(-1.19, 1.01, 1.35)","(356.46, 274.93, 1.06)","(-0.72, 1.00, 1.23)","(-0.69, 0.99, 1.29)","(-0.71, 0.99, 1.26)",False,True,"(-0.72, 0.99, 1.28)","(9.19, 298.86, 1.22)",True,0.1628804,Right,0.07478376,0.009444179,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,5,Target 1,"(-9.80, 2.50, 2.14)","(-1.18, 1.01, 1.37)","(356.23, 274.84, 0.80)","(-0.71, 1.00, 1.25)","(-0.68, 0.99, 1.31)","(-0.69, 0.99, 1.28)",True,True,"(-0.71, 0.99, 1.30)","(5.45, 299.23, 356.00)",False,1.293978,Left,0.07348265,0.01040706,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,6,Target 9,"(8.20, 2.50, 2.14)","(0.17, 1.01, 1.68)","(355.89, 86.35, 2.18)","(-0.61, 0.98, 1.64)","(-0.58, 0.98, 1.57)","(-0.59, 0.98, 1.60)",True,True,"(-0.57, 0.98, 1.61)","(351.65, 70.74, 8.88)",True,0.07393859,Left,0.007254965,0.06043482,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,7,Target 2,"(-9.80, 2.50, 5.88)","(-1.07, 1.02, 1.71)","(353.87, 295.29, 0.30)","(-0.60, 1.01, 1.40)","(-0.56, 1.00, 1.46)","(-0.58, 1.00, 1.43)",True,True,"(-0.60, 1.00, 1.45)","(5.37, 303.52, 355.94)",False,1.239136,Left,0.07326765,0.002763877,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,8,Target 6,"(3.20, 2.50, 10.88)","(-0.44, 1.02, 2.13)","(352.13, 21.77, 3.38)","(-0.70, 1.00, 1.50)","(-0.64, 1.00, 1.48)","(-0.67, 1.00, 1.49)",True,True,"(-0.66, 1.01, 1.51)","(351.80, 16.82, 4.55)",True,0.07303368,Left,0.005332476,0.07047889,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,9,Target 1,"(-9.80, 2.50, 2.14)","(-1.17, 0.96, 1.61)","(355.47, 272.90, 358.71)","(-0.75, 0.94, 1.51)","(-0.72, 0.93, 1.57)","(-0.74, 0.93, 1.54)",False,True,"(-0.75, 0.93, 1.56)","(17.19, 297.42, 348.70)",True,0.2621413,Right,0.07061624,0.01384816,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,10,Target 4,"(-4.80, 2.50, 10.88)","(-0.95, 1.02, 1.84)","(354.88, 335.59, 1.06)","(-0.73, 1.00, 1.31)","(-0.66, 1.00, 1.33)","(-0.69, 1.00, 1.32)",True,True,"(-0.70, 1.00, 1.34)","(359.95, 342.36, 1.74)",True,0.05426827,Left,0.003124977,0.06729705,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,11,Target 5,"(-0.80, 2.50, 11.88)","(-0.71, 1.02, 1.86)","(353.06, 359.08, 2.43)","(-0.71, 1.00, 1.24)","(-0.64, 0.99, 1.24)","(-0.67, 0.99, 1.24)",True,True,"(-0.67, 1.00, 1.26)","(355.96, 0.59, 359.53)",True,0.05250376,Left,0.002396054,0.06808398,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,12,Target 7,"(6.20, 2.50, 8.88)","(-0.22, 1.02, 1.80)","(350.97, 42.83, 2.38)","(-0.70, 0.99, 1.26)","(-0.63, 0.99, 1.23)","(-0.67, 0.99, 1.24)",True,True,"(-0.65, 1.00, 1.26)","(350.26, 30.06, 1.69)",True,0.08018482,Left,0.006125224,0.07390148,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,13,Target 7,"(6.20, 2.50, 8.88)","(-0.33, 0.97, 1.88)","(355.74, 40.65, 3.77)","(-0.80, 0.94, 1.39)","(-0.74, 0.95, 1.35)","(-0.77, 0.95, 1.37)",True,True,"(-0.75, 0.96, 1.38)","(355.57, 37.71, 11.55)",True,0.05089095,Left,0.003596506,0.06661872,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,14,Target 9,"(8.20, 2.50, 2.14)","(0.04, 0.97, 1.43)","(354.57, 85.56, 3.86)","(-0.74, 0.93, 1.36)","(-0.71, 0.94, 1.29)","(-0.72, 0.94, 1.32)",True,True,"(-0.70, 0.94, 1.33)","(0.05, 67.20, 10.23)",True,0.08639495,Left,0.008385247,0.06900733,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,15,Target 9,"(8.20, 2.50, 2.14)","(0.06, 0.99, 1.39)","(355.27, 87.12, 0.28)","(-0.77, 0.93, 1.36)","(-0.74, 0.94, 1.29)","(-0.75, 0.94, 1.33)",True,True,"(-0.74, 0.95, 1.34)","(348.76, 66.34, 13.25)",False,0.4647349,Left,0.04768549,0.0261225,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,16,Target 9,"(8.20, 2.50, 2.14)","(0.05, 0.99, 1.42)","(355.00, 85.45, 1.41)","(-0.77, 0.94, 1.36)","(-0.74, 0.95, 1.30)","(-0.76, 0.94, 1.33)",True,True,"(-0.74, 0.95, 1.34)","(347.09, 63.95, 13.66)",True,0.2915701,Left,0.03002335,0.04906017,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,17,Target 9,"(8.20, 2.50, 2.14)","(0.06, 1.00, 1.42)","(353.38, 85.95, 1.36)","(-0.76, 0.93, 1.37)","(-0.72, 0.94, 1.31)","(-0.74, 0.94, 1.34)",True,True,"(-0.72, 0.94, 1.35)","(352.66, 64.62, 14.29)",True,0.3617907,Left,0.03675437,0.05203025,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,18,Target 3,"(-7.80, 2.50, 8.88)","(0.05, 0.93, 1.63)","(348.76, 67.73, 4.73)","(-0.67, 0.96, 1.54)","(-0.64, 0.97, 1.48)","(-0.65, 0.97, 1.51)",True,True,"(-0.63, 0.97, 1.52)","(356.10, 60.83, 12.94)",False,8.068725,Left,0.5553576,0.5761483,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,19,Target 7,"(6.20, 2.50, 8.88)","(-0.15, 1.02, 1.92)","(352.91, 44.42, 359.28)","(-0.67, 0.98, 1.45)","(-0.61, 0.98, 1.41)","(-0.64, 0.98, 1.43)",True,True,"(-0.63, 0.99, 1.45)","(348.33, 36.47, 4.58)",False,0.960517,Left,0.0715797,0.01214804,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
12,Dominant,20,Target 2,"(-9.80, 2.50, 5.88)","(-1.05, 1.00, 1.53)","(352.98, 295.45, 1.10)","(-0.53, 0.98, 1.26)","(-0.50, 0.97, 1.32)","(-0.52, 0.98, 1.29)",True,True,"(-0.53, 0.98, 1.31)","(358.29, 304.43, 354.89)",True,0.2039905,Left,0.01214752,0.05824727,12,21,Male,I have used a VR device at least once previously,No visual impairment,Daily,Right,Aiming was very difficult during the second round (dominant eye) and felt rigged,No,Shooting with both hands
